1,2,3,4,5,6,7
-0.00014567195006943406,-7.490393558775578e-05,-3.55731825250926e-05,-2.5695298280296105e-06,3.0758460383912666e-05,7.066362658261642e-05,0.00014132911975042368
-0.00019401669886542775,-0.00010095839467935253,-4.680245009585169e-05,-7.299173651216631e-08,4.648653342688441e-05,9.97366621713461e-05,0.0001899147163029889
-0.00022416571970896768,-0.00011528648321686867,-5.2839946924751806e-05,1.8476605476200487e-06,5.5653680663235286e-05,0.00011656287613568169,0.00022132867549731872
-0.0002544375991102409,-0.0001298857722200423,-5.8393543358926356e-05,1.8866975131113957e-06,6.240825485364686e-05,0.00013246243798273322,0.0002522329979959151
-0.00028726364365698535,-0.00014666402886562337,-6.531329977216896e-05,4.1434432196537055e-06,7.219894363301743e-05,0.00015123553768710174,0.0002913315188208721
-0.0003455355466716979,-0.00017615126903066633,-8.074709214142064e-05,-2.3029889655314408e-07,8.177173895492942e-05,0.00017846748032739924,0.0003473272190409506
-0.0005524044728230116,-0.0002508914919569557,-0.00011537831654932507,-2.5814612402144143e-06,0.00010912477964416324,0.00024334705453700212,0.0005547022635539297
