1,2,3,4,5,6,7
0.5193151571827457,0.500143884892144,0.4970867501079928,0.49143700079162095,0.4820079165168487,0.4839046521678196,0.47487201672811313
0.5390540637824733,0.5262002447274398,0.5034574659656575,0.48526975437596515,0.473540211678204,0.4693664506840679,0.4630937792835398
0.5360279297438822,0.5281000072049811,0.5147651973496136,0.503527717782704,0.4869652887799511,0.46462281144180956,0.45960942566829815
0.5473396212829168,0.5264998557831949,0.5194870686549695,0.5070219661505215,0.495389048991229,0.4731492827795251,0.4547027027026268
0.5565527681662826,0.5418468858133317,0.530380752835843,0.5131208997189564,0.4915627028197197,0.46816020746302184,0.4474861141166543
0.5630500649255495,0.5356111993071396,0.5273888568129791,0.5059631369715637,0.4842678790501922,0.467614990251944,0.44317117117129773
0.5707434917430392,0.548251950303261,0.5214739425437651,0.5038247816986627,0.4819546701314318,0.45938829979071505,0.4475032472219691
